NUTS3;CODE
'SK010';'839 80'
'SK010';'839 81'
'SK010';'839 82'
'SK010';'839 83'
'SK010';'839 84'
'SK010';'839 85'
'SK010';'839 86'
'SK010';'839 87'
'SK010';'839 88'
'SK010';'839 89'
'SK010';'839 90'
'SK010';'839 91'
'SK010';'839 92'
'SK010';'839 93'
'SK010';'839 94'
'SK010';'839 95'
'SK010';'839 96'
'SK010';'839 97'
'SK010';'839 98'
'SK010';'839 99'
'SK010';'830 03'
'SK010';'836 01'
'SK010';'836 02'
'SK010';'836 03'
'SK010';'836 04'
'SK010';'836 05'
'SK010';'836 06'
'SK010';'836 07'
'SK010';'836 08'
'SK010';'836 09'
'SK010';'836 10'
'SK010';'836 11'
'SK010';'836 12'
'SK010';'836 13'
'SK010';'836 14'
'SK010';'836 15'
'SK010';'836 16'
'SK010';'836 17'
'SK010';'836 18'
'SK010';'836 19'
'SK010';'836 20'
'SK010';'836 21'
'SK010';'836 22'
'SK010';'836 23'
'SK010';'836 24'
'SK010';'836 25'
'SK010';'836 26'
'SK010';'836 27'
'SK010';'836 28'
'SK010';'836 29'
'SK010';'836 30'
'SK010';'836 31'
'SK010';'836 32'
'SK010';'836 33'
'SK010';'836 34'
'SK010';'836 35'
'SK010';'836 36'
'SK010';'836 37'
'SK010';'836 38'
'SK010';'836 39'
'SK010';'836 40'
'SK010';'836 41'
'SK010';'836 42'
'SK010';'836 43'
'SK010';'836 44'
'SK010';'836 45'
'SK010';'836 46'
'SK010';'836 47'
'SK010';'836 48'
'SK010';'836 49'
'SK010';'836 50'
'SK010';'836 51'
'SK010';'836 52'
'SK010';'836 53'
'SK010';'836 54'
'SK010';'836 55'
'SK010';'836 56'
'SK010';'836 57'
'SK010';'836 58'
'SK010';'836 59'
'SK010';'836 60'
'SK010';'836 61'
'SK010';'836 62'
'SK010';'836 63'
'SK010';'836 64'
'SK010';'836 65'
'SK010';'836 66'
'SK010';'836 67'
'SK010';'836 68'
'SK010';'836 69'
'SK010';'836 70'
'SK010';'836 71'
'SK010';'836 72'
'SK010';'836 73'
'SK010';'836 74'
'SK010';'836 75'
'SK010';'836 76'
'SK010';'836 77'
'SK010';'836 78'
'SK010';'836 79'
'SK010';'836 80'
'SK010';'836 81'
'SK010';'836 82'
'SK010';'836 83'
'SK010';'836 84'
'SK010';'836 85'
'SK010';'836 86'
'SK010';'836 87'
'SK010';'836 88'
'SK010';'836 89'
'SK010';'836 90'
'SK010';'836 91'
'SK010';'836 92'
'SK010';'836 93'
'SK010';'836 94'
'SK010';'836 95'
'SK010';'836 96'
'SK010';'836 97'
'SK010';'836 98'
'SK010';'836 99'
'SK010';'830 04'
'SK010';'834 01'
'SK010';'834 02'
'SK010';'834 03'
'SK010';'834 04'
'SK010';'834 05'
'SK010';'834 06'
'SK010';'834 07'
'SK010';'834 08'
'SK010';'834 09'
'SK010';'834 10'
'SK010';'834 11'
'SK010';'834 12'
'SK010';'834 13'
'SK010';'834 14'
'SK010';'834 15'
'SK010';'834 16'
'SK010';'834 17'
'SK010';'834 18'
'SK010';'834 19'
'SK010';'834 20'
'SK010';'834 21'
'SK010';'834 22'
'SK010';'834 23'
'SK010';'834 24'
'SK010';'834 25'
'SK010';'834 26'
'SK010';'834 27'
'SK010';'834 28'
'SK010';'834 29'
'SK010';'834 30'
'SK010';'834 31'
'SK010';'834 32'
'SK010';'834 33'
'SK010';'834 34'
'SK010';'834 35'
'SK010';'834 36'
'SK010';'834 37'
'SK010';'834 38'
'SK010';'834 39'
'SK010';'834 40'
'SK010';'834 41'
'SK010';'834 42'
'SK010';'834 43'
'SK010';'834 44'
'SK010';'834 45'
'SK010';'834 46'
'SK010';'834 47'
'SK010';'834 48'
'SK010';'834 49'
'SK010';'834 50'
'SK010';'834 51'
'SK010';'834 52'
'SK010';'834 53'
'SK010';'834 54'
'SK010';'834 55'
'SK010';'834 56'
'SK010';'834 57'
'SK010';'834 58'
'SK010';'834 59'
'SK010';'834 60'
'SK010';'834 61'
'SK010';'834 62'
'SK010';'834 63'
'SK010';'834 64'
'SK010';'834 65'
'SK010';'834 66'
'SK010';'834 67'
'SK010';'834 68'
'SK010';'834 69'
'SK010';'834 70'
'SK010';'834 71'
'SK010';'834 72'
'SK010';'834 73'
'SK010';'834 74'
'SK010';'834 75'
'SK010';'834 76'
'SK010';'834 77'
'SK010';'834 78'
'SK010';'834 79'
'SK010';'834 80'
'SK010';'834 81'
'SK010';'834 82'
'SK010';'834 83'
'SK010';'834 84'
'SK010';'834 85'
'SK010';'834 86'
'SK010';'834 87'
'SK010';'834 88'
'SK010';'834 89'
'SK010';'834 90'
'SK010';'834 91'
'SK010';'834 92'
'SK010';'834 93'
'SK010';'834 94'
'SK010';'834 95'
'SK010';'834 96'
'SK010';'834 97'
'SK010';'834 98'
'SK010';'834 99'
'SK010';'835 01'
'SK010';'835 02'
'SK010';'835 03'
'SK010';'835 04'
'SK010';'835 05'
'SK010';'835 06'
'SK010';'835 07'
'SK010';'835 08'
'SK010';'835 09'
'SK010';'835 10'
'SK010';'835 11'
'SK010';'835 12'
'SK010';'835 13'
'SK010';'835 14'
'SK010';'835 15'
'SK010';'835 16'
'SK010';'835 17'
'SK010';'835 18'
'SK010';'835 19'
'SK010';'835 20'
'SK010';'835 21'
'SK010';'835 22'
'SK010';'835 23'
'SK010';'835 24'
'SK010';'835 25'
'SK010';'835 26'
'SK010';'835 27'
'SK010';'835 28'
'SK010';'835 29'
'SK010';'835 30'
'SK010';'835 31'
'SK010';'835 32'
'SK010';'835 33'
'SK010';'835 34'
'SK010';'835 35'
'SK010';'835 36'
'SK010';'835 37'
'SK010';'835 38'
'SK010';'835 39'
'SK010';'835 40'
'SK010';'835 41'
'SK010';'835 42'
'SK010';'835 43'
'SK010';'835 44'
'SK010';'835 45'
'SK010';'835 46'
'SK010';'835 47'
'SK010';'835 48'
'SK010';'835 49'
'SK010';'835 50'
'SK010';'830 06'
'SK010';'835 51'
'SK010';'835 52'
'SK010';'835 53'
'SK010';'835 54'
'SK010';'835 55'
'SK010';'835 56'
'SK010';'835 57'
'SK010';'835 58'
'SK010';'835 59'
'SK010';'835 60'
'SK010';'835 61'
'SK010';'835 62'
'SK010';'835 63'
'SK010';'835 64'
'SK010';'835 65'
'SK010';'835 66'
'SK010';'835 67'
'SK010';'835 68'
'SK010';'835 69'
'SK010';'835 70'
'SK010';'835 71'
'SK010';'835 72'
'SK010';'835 73'
'SK010';'835 74'
'SK010';'835 75'
'SK010';'835 76'
'SK010';'835 77'
'SK010';'835 78'
'SK010';'835 79'
'SK010';'835 80'
'SK010';'835 81'
'SK010';'835 82'
'SK010';'835 83'
'SK010';'835 84'
'SK010';'835 85'
'SK010';'835 86'
'SK010';'835 87'
'SK010';'835 88'
'SK010';'835 89'
'SK010';'835 90'
'SK010';'835 91'
'SK010';'835 92'
'SK010';'835 93'
'SK010';'835 94'
'SK010';'835 95'
'SK010';'835 96'
'SK010';'835 97'
'SK010';'835 98'
'SK010';'835 99'
'SK010';'830 07'
'SK010';'833 01'
'SK010';'833 02'
'SK010';'833 03'
'SK010';'833 04'
'SK010';'833 05'
'SK010';'833 06'
'SK010';'833 07'
'SK010';'833 08'
'SK010';'833 09'
'SK010';'833 10'
'SK010';'833 11'
'SK010';'833 12'
'SK010';'833 13'
'SK010';'833 14'
'SK010';'833 15'
'SK010';'833 16'
'SK010';'833 17'
'SK010';'833 18'
'SK010';'833 19'
'SK010';'833 20'
'SK010';'833 21'
'SK010';'833 22'
'SK010';'833 23'
'SK010';'833 24'
'SK010';'833 25'
'SK010';'833 26'
'SK010';'833 27'
'SK010';'833 28'
'SK010';'833 29'
'SK010';'833 30'
'SK010';'833 31'
'SK010';'833 32'
'SK010';'833 33'
'SK010';'833 34'
'SK010';'833 35'
'SK010';'833 36'
'SK010';'833 37'
'SK010';'833 38'
'SK010';'833 39'
'SK010';'833 40'
'SK010';'833 41'
'SK010';'833 42'
'SK010';'833 43'
'SK010';'833 44'
'SK010';'833 45'
'SK010';'833 46'
'SK010';'833 47'
'SK010';'833 48'
'SK010';'833 49'
'SK010';'833 50'
'SK010';'833 51'
'SK010';'833 52'
'SK010';'833 53'
'SK010';'833 54'
'SK010';'833 55'
'SK010';'833 56'
'SK010';'833 57'
'SK010';'833 58'
'SK010';'833 59'
'SK010';'833 60'
'SK010';'833 61'
'SK010';'833 62'
'SK010';'833 63'
'SK010';'833 64'
'SK010';'833 65'
'SK010';'833 66'
'SK010';'833 67'
'SK010';'833 68'
'SK010';'833 69'
'SK010';'833 70'
'SK010';'833 71'
'SK010';'833 72'
'SK010';'833 73'
'SK010';'833 74'
'SK010';'833 75'
'SK010';'833 76'
'SK010';'833 77'
'SK010';'833 78'
'SK010';'833 79'
'SK010';'833 80'
'SK010';'833 81'
'SK010';'833 82'
'SK010';'833 83'
'SK010';'833 84'
'SK010';'833 85'
'SK010';'833 86'
'SK010';'833 87'
'SK010';'833 88'
'SK010';'833 89'
'SK010';'833 90'
'SK010';'833 91'
'SK010';'833 92'
'SK010';'833 93'
'SK010';'833 94'
'SK010';'833 95'
'SK010';'833 96'
'SK010';'833 97'
'SK010';'833 98'
'SK010';'833 99'
'SK010';'837 01'
'SK010';'837 02'
'SK010';'837 03'
'SK010';'837 04'
'SK010';'837 05'
'SK010';'837 06'
'SK010';'837 07'
'SK010';'837 08'
'SK010';'837 09'
'SK010';'837 10'
'SK010';'837 11'
'SK010';'837 12'
'SK010';'837 13'
'SK010';'837 14'
'SK010';'837 15'
'SK010';'837 16'
'SK010';'837 17'
'SK010';'837 18'
'SK010';'837 19'
'SK010';'837 20'
'SK010';'837 21'
'SK010';'837 22'
'SK010';'837 23'
'SK010';'837 24'
'SK010';'837 25'
'SK010';'837 26'
'SK010';'837 27'
'SK010';'837 28'
'SK010';'837 29'
'SK010';'837 30'
'SK010';'837 31'
'SK010';'837 32'
'SK010';'837 33'
'SK010';'837 34'
'SK010';'837 35'
'SK010';'837 36'
'SK010';'837 37'
'SK010';'837 38'
'SK010';'837 39'
'SK010';'837 40'
'SK010';'837 41'
'SK010';'837 42'
'SK010';'837 43'
'SK010';'837 44'
'SK010';'837 45'
'SK010';'837 46'
'SK010';'837 47'
'SK010';'837 48'
'SK010';'837 49'
'SK010';'837 50'
'SK010';'837 51'
'SK010';'837 52'
'SK010';'837 53'
'SK010';'837 54'
'SK010';'837 55'
'SK010';'837 56'
'SK010';'837 57'
'SK010';'837 58'
'SK010';'837 59'
'SK010';'837 60'
'SK010';'837 61'
'SK010';'837 62'
'SK010';'837 63'
'SK010';'837 64'
'SK010';'837 65'
'SK010';'837 66'
'SK010';'837 67'
'SK010';'837 68'
'SK010';'837 69'
'SK010';'837 70'
'SK010';'837 71'
'SK010';'837 72'
'SK010';'837 73'
'SK010';'837 74'
'SK010';'837 75'
'SK010';'837 76'
'SK010';'837 77'
'SK010';'837 78'
'SK010';'837 79'
'SK010';'837 80'
'SK010';'837 81'
'SK010';'837 82'
'SK010';'837 83'
'SK010';'837 84'
'SK010';'837 85'
'SK010';'837 86'
'SK010';'837 87'
'SK010';'837 88'
'SK010';'837 89'
'SK010';'837 90'
'SK010';'837 91'
'SK010';'837 92'
'SK010';'837 93'
'SK010';'837 94'
'SK010';'837 95'
'SK010';'837 96'
'SK010';'837 97'
'SK010';'837 98'
'SK010';'837 99'
'SK010';'830 08'
'SK010';'840 00'
'SK010';'842 01'
'SK010';'842 02'
'SK010';'842 03'
'SK010';'842 04'
'SK010';'842 05'
'SK010';'842 06'
'SK010';'842 07'
'SK010';'842 08'
'SK010';'842 09'
'SK010';'842 10'
'SK010';'842 11'
'SK010';'842 12'
'SK010';'842 13'
'SK010';'842 14'
'SK010';'842 15'
'SK010';'842 16'
'SK010';'842 17'
'SK010';'842 18'
'SK010';'842 19'
'SK010';'842 20'
'SK010';'842 21'
'SK010';'842 22'
'SK010';'842 23'
'SK010';'842 24'
'SK010';'842 25'
'SK010';'842 26'
'SK010';'842 27'
'SK010';'842 28'
'SK010';'842 29'
'SK010';'842 30'
'SK010';'842 31'
'SK010';'842 32'
'SK010';'842 33'
'SK010';'842 34'
'SK010';'842 35'
'SK010';'842 36'
'SK010';'842 37'
'SK010';'842 38'
'SK010';'842 39'
'SK010';'842 40'
'SK010';'842 41'
'SK010';'842 42'
'SK010';'842 43'
'SK010';'842 44'
'SK010';'842 45'
'SK010';'842 46'
'SK010';'842 47'
'SK010';'842 48'
'SK010';'842 49'
'SK010';'842 50'
'SK010';'842 51'
'SK010';'842 52'
'SK010';'842 53'
'SK010';'842 54'
'SK010';'842 55'
'SK010';'842 56'
'SK010';'842 57'
'SK010';'842 58'
'SK010';'842 59'
'SK010';'842 60'
'SK010';'842 61'
'SK010';'842 62'
'SK010';'842 63'
'SK010';'842 64'
'SK010';'842 65'
'SK010';'842 66'
'SK010';'842 67'
'SK010';'842 68'
'SK010';'842 69'
'SK010';'842 70'
'SK010';'842 71'
'SK010';'842 72'
'SK010';'842 73'
'SK010';'842 74'
'SK010';'842 75'
'SK010';'842 76'
'SK010';'842 77'
'SK010';'842 78'
'SK010';'842 79'
'SK010';'842 80'
'SK010';'842 81'
'SK010';'842 82'
'SK010';'842 83'
'SK010';'842 84'
'SK010';'842 85'
'SK010';'842 86'
'SK010';'842 87'
'SK010';'842 88'
'SK010';'842 89'
'SK010';'842 90'
'SK010';'842 91'
'SK010';'842 92'
'SK010';'842 93'
'SK010';'842 94'
'SK010';'842 95'
'SK010';'842 96'
'SK010';'842 97'
'SK010';'842 98'
'SK010';'842 99'
'SK010';'840 01'
'SK010';'840 11'
'SK010';'844 01'
'SK010';'844 02'
'SK010';'844 03'
'SK010';'844 04'
'SK010';'844 05'
'SK010';'844 06'
'SK010';'844 07'
'SK010';'844 08'
'SK010';'844 09'
'SK010';'844 10'
'SK010';'844 11'
'SK010';'844 12'
'SK010';'844 13'
'SK010';'844 14'
'SK010';'844 15'
'SK010';'844 16'
'SK010';'844 17'
'SK010';'844 18'
'SK010';'844 19'
'SK010';'844 20'
'SK010';'844 21'
'SK010';'844 22'
'SK010';'844 23'
'SK010';'844 24'
'SK010';'844 25'
'SK010';'844 26'
'SK010';'844 27'
'SK010';'844 28'
'SK010';'844 29'
'SK010';'844 30'
'SK010';'844 31'
'SK010';'844 32'
'SK010';'844 33'
'SK010';'844 34'
'SK010';'844 35'
'SK010';'844 36'
'SK010';'844 37'
'SK010';'844 38'
'SK010';'844 39'
'SK010';'844 40'
'SK010';'844 41'
'SK010';'844 42'
'SK010';'844 43'
'SK010';'844 44'
'SK010';'844 45'
'SK010';'844 46'
'SK010';'844 47'
'SK010';'844 48'
'SK010';'844 49'
'SK010';'844 50'
'SK010';'844 51'
'SK010';'844 52'
'SK010';'844 53'
'SK010';'844 54'
'SK010';'844 55'
'SK010';'844 56'
'SK010';'844 57'
'SK010';'844 58'
'SK010';'844 59'
'SK010';'844 60'
'SK010';'844 61'
'SK010';'844 62'
'SK010';'844 63'
'SK010';'844 64'
'SK010';'844 65'
'SK010';'844 66'
'SK010';'844 67'
'SK010';'844 68'
'SK010';'844 69'
'SK010';'844 70'
'SK010';'844 71'
'SK010';'844 72'
'SK010';'844 73'
'SK010';'844 74'
'SK010';'844 75'
'SK010';'844 76'
'SK010';'844 77'
'SK010';'844 78'
'SK010';'844 79'
'SK010';'844 80'
'SK010';'844 81'
'SK010';'844 82'
'SK010';'844 83'
'SK010';'844 84'
'SK010';'844 85'
'SK010';'844 86'
'SK010';'844 87'
'SK010';'844 88'
'SK010';'844 89'
'SK010';'844 90'
'SK010';'844 91'
'SK010';'844 92'
'SK010';'844 93'
'SK010';'844 94'
'SK010';'844 95'
'SK010';'844 96'
'SK010';'844 97'
'SK010';'844 98'
'SK010';'844 99'
'SK010';'840 03'
'SK010';'840 04'
'SK010';'847 01'
'SK010';'847 02'
'SK010';'847 03'
'SK010';'847 04'
'SK010';'847 05'
'SK010';'847 06'
'SK010';'847 07'
'SK010';'847 08'
'SK010';'847 09'
'SK010';'847 10'
'SK010';'847 11'
'SK010';'847 12'
'SK010';'847 13'
'SK010';'847 14'
'SK010';'847 15'
'SK010';'847 16'
'SK010';'847 17'
'SK010';'847 18'
'SK010';'847 19'
'SK010';'847 20'
'SK010';'847 21'
'SK010';'847 22'
'SK010';'847 23'
'SK010';'847 24'
'SK010';'847 25'
'SK010';'847 26'
'SK010';'847 27'
'SK010';'847 28'
'SK010';'847 29'
'SK010';'847 30'
'SK010';'847 31'
'SK010';'847 32'
'SK010';'847 33'
'SK010';'847 34'
'SK010';'847 35'
'SK010';'847 36'
'SK010';'847 37'
'SK010';'847 38'
'SK010';'847 39'
'SK010';'847 40'
'SK010';'847 41'
'SK010';'847 42'
'SK010';'847 43'
'SK010';'847 44'
'SK010';'847 45'
'SK010';'847 46'
'SK010';'847 47'
'SK010';'847 48'
'SK010';'847 49'
'SK010';'847 50'
'SK010';'847 51'
'SK010';'847 52'
'SK010';'847 53'
'SK010';'847 54'
'SK010';'847 55'
'SK010';'847 56'
'SK010';'847 57'
'SK010';'847 58'
'SK010';'847 59'
'SK010';'847 60'
'SK010';'847 61'
'SK010';'847 62'
'SK010';'847 63'
'SK010';'847 64'
'SK010';'847 65'
'SK010';'847 66'
'SK010';'847 67'
'SK010';'847 68'
'SK010';'847 69'
'SK010';'847 70'
'SK010';'847 71'
'SK010';'847 72'
'SK010';'847 73'
'SK010';'847 74'
'SK010';'847 75'
'SK010';'847 76'
'SK010';'847 77'
'SK010';'847 78'
'SK010';'847 79'
'SK010';'847 80'
'SK010';'847 81'
'SK010';'847 82'
'SK010';'847 83'
'SK010';'847 84'
'SK010';'847 85'
'SK010';'847 86'
'SK010';'847 87'
'SK010';'847 88'
'SK010';'847 89'
'SK010';'847 90'
'SK010';'847 91'
'SK010';'847 92'
'SK010';'847 93'
'SK010';'847 94'
'SK010';'847 95'
'SK010';'847 96'
'SK010';'847 97'
'SK010';'847 98'
'SK010';'847 99'
'SK010';'840 05'
'SK010';'845 01'
'SK010';'845 02'
'SK010';'845 03'
'SK010';'845 04'
'SK010';'845 05'
'SK010';'845 06'
'SK010';'845 07'
'SK010';'845 08'
'SK010';'845 09'
'SK010';'845 10'
'SK010';'845 11'
'SK010';'845 12'
'SK010';'845 13'
'SK010';'845 14'
'SK010';'845 15'
'SK010';'845 16'
'SK010';'845 17'
'SK010';'845 18'
'SK010';'845 19'
'SK010';'845 20'
'SK010';'845 21'
'SK010';'845 22'
'SK010';'845 23'
'SK010';'845 24'
'SK010';'845 25'
'SK010';'845 26'
'SK010';'845 27'
'SK010';'845 28'
'SK010';'845 29'
'SK010';'845 30'
'SK010';'845 31'
'SK010';'845 32'
'SK010';'845 33'
'SK010';'845 34'
'SK010';'845 35'
'SK010';'845 36'
'SK010';'845 37'
'SK010';'845 38'
'SK010';'845 39'
'SK010';'845 40'
'SK010';'845 41'
'SK010';'845 42'
'SK010';'845 43'
'SK010';'845 44'
'SK010';'845 45'
'SK010';'845 46'
'SK010';'845 47'
'SK010';'845 48'
'SK010';'845 49'
'SK010';'845 50'
'SK010';'845 51'
'SK010';'845 52'
'SK010';'845 53'
'SK010';'845 54'
'SK010';'845 55'
'SK010';'845 56'
'SK010';'845 57'
'SK010';'845 58'
'SK010';'845 59'
'SK010';'845 60'
'SK010';'845 61'
'SK010';'845 62'
'SK010';'845 63'
'SK010';'845 64'
'SK010';'845 65'
'SK010';'845 66'
'SK010';'845 67'
'SK010';'845 68'
'SK010';'845 69'
'SK010';'845 70'
'SK010';'845 71'
'SK010';'845 72'
'SK010';'845 73'
'SK010';'845 74'
'SK010';'845 75'
'SK010';'845 76'
'SK010';'845 77'
'SK010';'845 78'
'SK010';'845 79'
'SK010';'845 80'
'SK010';'845 81'
'SK010';'845 82'
'SK010';'845 83'
'SK010';'845 84'
'SK010';'845 85'
'SK010';'845 86'
'SK010';'845 87'
'SK010';'845 88'
'SK010';'845 89'
'SK010';'845 90'
'SK010';'845 91'
'SK010';'845 92'
'SK010';'845 93'
'SK010';'845 94'
'SK010';'845 95'
'SK010';'845 96'
'SK010';'845 97'
'SK010';'845 98'
'SK010';'845 99'
'SK010';'840 06'
'SK010';'840 07'
'SK010';'843 51'
'SK010';'843 52'
'SK010';'843 53'
'SK010';'843 54'
'SK010';'843 55'
'SK010';'843 56'
'SK010';'843 57'
'SK010';'843 58'
'SK010';'843 59'
'SK010';'843 60'
'SK010';'843 61'
'SK010';'843 62'
'SK010';'843 63'
'SK010';'843 64'
'SK010';'843 65'
'SK010';'843 66'
'SK010';'843 67'
'SK010';'843 68'
'SK010';'843 69'
'SK010';'843 70'
'SK010';'843 71'
'SK010';'843 72'
'SK010';'843 73'
'SK010';'843 74'
'SK010';'843 75'
'SK010';'843 76'
'SK010';'843 77'
'SK010';'843 78'
'SK010';'843 79'
'SK010';'843 80'
'SK010';'843 81'
'SK010';'843 82'
'SK010';'843 83'
'SK010';'843 84'
'SK010';'843 85'
'SK010';'843 86'
'SK010';'843 87'
'SK010';'843 88'
'SK010';'843 89'
'SK010';'843 90'
'SK010';'843 91'
'SK010';'843 92'
'SK010';'843 93'
'SK010';'843 94'
'SK010';'843 95'
'SK010';'843 96'
'SK010';'843 97'
'SK010';'843 98'
'SK010';'843 99'
'SK010';'840 09'
'SK010';'843 01'
'SK010';'843 02'
'SK010';'843 03'
'SK010';'843 04'
'SK010';'843 05'
'SK010';'843 06'
'SK010';'843 07'
'SK010';'843 08'
'SK010';'843 09'
'SK010';'843 10'
'SK010';'843 11'
'SK010';'843 12'
'SK010';'843 13'
'SK010';'843 14'
'SK010';'843 15'
'SK010';'843 16'
'SK010';'843 17'
'SK010';'843 18'
'SK010';'843 19'
'SK010';'843 20'
'SK010';'843 21'
'SK010';'843 22'
'SK010';'843 23'
'SK010';'843 24'
'SK010';'843 25'
'SK010';'843 26'
'SK010';'843 27'
'SK010';'843 28'
'SK010';'843 29'
'SK010';'843 30'
'SK010';'843 31'
'SK010';'843 32'
'SK010';'843 33'
'SK010';'843 34'
'SK010';'843 35'
'SK010';'843 36'
'SK010';'843 37'
'SK010';'843 38'
'SK010';'843 39'
'SK010';'843 40'
'SK010';'843 41'
'SK010';'843 42'
'SK010';'843 43'
'SK010';'843 44'
'SK010';'843 45'
'SK010';'843 46'
'SK010';'843 47'
'SK010';'843 48'
'SK010';'843 49'
'SK010';'843 50'
'SK010';'850 00'
'SK010';'852 00'
'SK010';'852 01'
'SK010';'852 02'
'SK010';'852 03'
'SK010';'852 04'
'SK010';'852 05'
'SK010';'852 06'
'SK010';'852 07'
'SK010';'852 08'
'SK010';'852 09'
'SK010';'852 10'
'SK010';'852 11'
'SK010';'852 12'
'SK010';'852 13'
'SK010';'852 14'
'SK010';'852 15'
'SK010';'852 16'
'SK010';'852 17'
'SK010';'852 18'
'SK010';'852 19'
'SK010';'852 20'
'SK010';'852 21'
'SK010';'852 22'
'SK010';'852 23'
'SK010';'852 24'
'SK010';'852 25'
'SK010';'852 26'
'SK010';'852 27'
'SK010';'852 28'
'SK010';'852 29'
'SK010';'852 30'
'SK010';'852 31'
'SK010';'852 32'
'SK010';'852 33'
'SK010';'852 34'
'SK010';'852 35'
'SK010';'852 36'
'SK010';'852 37'
'SK010';'852 38'
'SK010';'852 39'
'SK010';'852 40'
'SK010';'852 41'
'SK010';'852 42'
'SK010';'852 43'
'SK010';'852 44'
'SK010';'852 45'
'SK010';'852 46'
'SK010';'852 47'
'SK010';'852 48'
'SK010';'852 49'
'SK010';'852 50'
'SK010';'852 51'
'SK010';'852 52'
'SK010';'852 53'
'SK010';'852 54'
'SK010';'852 55'
'SK010';'852 56'
'SK010';'852 57'
'SK010';'852 58'
'SK010';'852 59'
'SK010';'852 60'
'SK010';'852 61'
'SK010';'852 62'
'SK010';'852 63'
'SK010';'852 64'
'SK010';'852 65'
'SK010';'852 66'
'SK010';'852 67'
'SK010';'852 68'
'SK010';'852 69'
'SK010';'852 70'
'SK010';'852 71'
'SK010';'852 72'
'SK010';'852 73'
'SK010';'852 74'
'SK010';'852 75'
'SK010';'852 76'
'SK010';'852 77'
'SK010';'852 78'
'SK010';'852 79'
'SK010';'852 80'
'SK010';'852 81'
'SK010';'852 82'
'SK010';'852 83'
'SK010';'852 84'
'SK010';'852 85'
'SK010';'852 86'
'SK010';'852 87'
'SK010';'852 88'
'SK010';'852 89'
'SK010';'852 90'
'SK010';'852 91'
'SK010';'852 92'
'SK010';'852 93'
'SK010';'852 94'
'SK010';'852 95'
'SK010';'852 96'
'SK010';'852 97'
'SK010';'852 98'
'SK010';'852 99'
'SK010';'854 01'
'SK010';'854 02'
'SK010';'854 03'
'SK010';'854 04'
'SK010';'854 05'
'SK010';'854 06'
'SK010';'854 07'
'SK010';'854 08'
'SK010';'854 09'
'SK010';'854 10'
'SK010';'854 11'
'SK010';'854 12'
'SK010';'854 13'
'SK010';'854 14'
'SK010';'854 15'
'SK010';'854 16'
'SK010';'854 17'
'SK010';'854 18'
'SK010';'854 19'
'SK010';'854 20'
'SK010';'854 21'
'SK010';'854 22'
'SK010';'854 23'
'SK010';'854 24'
'SK010';'854 25'
'SK010';'854 26'
'SK010';'854 27'
'SK010';'854 28'
'SK010';'854 29'
'SK010';'854 30'
'SK010';'854 31'
'SK010';'854 32'
'SK010';'854 33'
'SK010';'854 34'
'SK010';'854 35'
'SK010';'854 36'
'SK010';'854 37'
'SK010';'854 38'
'SK010';'854 39'
'SK010';'854 40'
'SK010';'854 41'
'SK010';'854 42'
'SK010';'854 43'
'SK010';'854 44'
'SK010';'854 45'
'SK010';'854 46'
'SK010';'854 47'
'SK010';'854 48'
'SK010';'854 49'
'SK010';'854 50'
'SK010';'854 51'
'SK010';'854 52'
'SK010';'854 53'
'SK010';'854 54'
'SK010';'854 55'
'SK010';'854 56'
'SK010';'854 57'
'SK010';'854 58'
'SK010';'854 59'
'SK010';'854 60'
'SK010';'854 61'
'SK010';'854 62'
'SK010';'854 63'
'SK010';'854 64'
'SK010';'854 65'
'SK010';'854 66'
'SK010';'854 67'
'SK010';'854 68'
'SK010';'854 69'
'SK010';'854 70'
'SK010';'854 71'
'SK010';'854 72'
'SK010';'854 73'
'SK010';'854 74'
'SK010';'854 75'
'SK010';'854 76'
'SK010';'854 77'
'SK010';'854 78'
'SK010';'854 79'
'SK010';'854 80'
'SK010';'854 81'
'SK010';'854 82'
'SK010';'854 83'
'SK010';'854 84'
'SK010';'854 85'
'SK010';'854 86'
'SK010';'854 87'
'SK010';'854 88'
'SK010';'854 89'
'SK010';'854 90'
'SK010';'854 91'
'SK010';'854 92'
'SK010';'854 93'
'SK010';'854 94'
'SK010';'854 95'
'SK010';'854 96'
'SK010';'854 97'
'SK010';'854 98'
'SK010';'854 99'
'SK010';'850 01'
'SK010';'850 02'
'SK010';'850 03'
'SK010';'850 05'
'SK010';'855 01'
'SK010';'855 02'
'SK010';'855 03'
'SK010';'855 04'
'SK010';'855 05'
'SK010';'855 06'
'SK010';'855 07'
'SK010';'855 08'
'SK010';'855 09'
'SK010';'855 10'
'SK010';'855 11'
'SK010';'855 12'
'SK010';'855 13'
'SK010';'855 14'
'SK010';'855 15'
'SK010';'855 16'
'SK010';'855 17'
'SK010';'855 18'
'SK010';'855 19'
'SK010';'855 20'
'SK010';'855 21'
'SK010';'855 22'
'SK010';'855 23'
'SK010';'855 24'
'SK010';'855 25'
'SK010';'855 26'
'SK010';'855 27'
'SK010';'855 28'
'SK010';'855 29'
'SK010';'855 30'
'SK010';'855 31'
'SK010';'855 32'
'SK010';'855 33'
'SK010';'855 34'
'SK010';'855 35'
'SK010';'855 36'
'SK010';'855 37'
'SK010';'855 38'
'SK010';'855 39'
'SK010';'855 40'
'SK010';'855 41'
'SK010';'855 42'
'SK010';'855 43'
