DATAFLOW,LAST UPDATE,freq,unit,NUTS2,TIME_PERIOD,POP_DICHTE,OBS_FLAG
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF2,2018,69.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF2,2019,68.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2008,429.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2009,429.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2010,430.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2011,430.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2012,430.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2013,425.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2014,438.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2015,437.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2016,436.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2017,427.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2018,426.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF3,2019,422.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2008,210.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2009,210.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2010,211.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2011,211.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2012,211.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2013,208.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2014,213.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2015,212.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2016,212.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2017,210.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2018,209.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF4,2019,206.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2008,60.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2009,59.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2010,59.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2011,59.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2012,59.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2013,57.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2014,59.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2015,59.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2016,58.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2017,56.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2018,56.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF5,2019,55.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2008,133.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2009,133.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2010,133.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2011,132.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2012,132.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2013,129.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2014,134.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2015,133.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2016,133.4,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2017,129.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2018,128.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITF6,2019,126.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2008,196.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2009,196.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2010,196.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2011,196.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2012,196.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2013,195.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2014,200.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2015,200.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2016,199.4,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2017,196.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2018,195.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG1,2019,192.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2008,68.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2009,68.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2010,68.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2011,68.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2012,68.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2013,68.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2014,69.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2015,69.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2016,69.3,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2017,69.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2018,69.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITG2,2019,68.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2008,66.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2009,67.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2010,67.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2011,68.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2012,68.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2013,69.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2014,70.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2015,70.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2016,70.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2017,71.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2018,71.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH1,2019,72.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2008,83.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2009,84.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2010,84.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2011,85.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2012,85.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2013,85.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2014,87.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2015,87.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2016,87.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2017,87.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2018,87.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH2,2019,88.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2008,273.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2009,275.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2010,275.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2011,276.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2012,277.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2013,266.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2014,280.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2015,280.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2016,279.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2017,282.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2018,282.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH3,2019,282.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2008,161.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2009,161.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2010,161.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2011,161.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2012,161.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2013,155.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2014,162.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2015,162.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2016,161.4,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2017,160.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2018,160.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH4,2019,159.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2008,189.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2009,191.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2010,192.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2011,193.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2012,194.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2013,196.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2014,198.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2015,198.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2016,198.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2017,201.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2018,201.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITH5,2019,201.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2008,160.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2009,161.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2010,161.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2011,161.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2012,162.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2013,161.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2014,165.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2015,165.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2016,165.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2017,164.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2018,163.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI1,2019,162.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2008,105.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2009,106.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2010,106.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2011,107.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2012,107.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2013,105.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2014,108.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2015,108.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2016,107.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2017,106.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2018,106.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI2,2019,105.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2008,163.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2009,164.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2010,164.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2011,164.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2012,164.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2013,164.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2014,165.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2015,164.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2016,163.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2017,163.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2018,162.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI3,2019,161.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2008,317.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2009,320.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2010,323.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2011,325.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2012,327.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2013,331.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2014,348.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2015,348.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2016,348.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2017,347.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2018,347.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ITI4,2019,343.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2008,227.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2009,228.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2010,230.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2011,232.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2012,234.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2013,236.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2014,235.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2015,237.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2016,238.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2017,240.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2018,242.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LI00,2019,244.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2008,87.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2009,87.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2010,86.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2011,85.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2012,85.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2013,85.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2014,85.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2015,85.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2016,85.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2017,85.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2018,85.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT01,2019,86.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2008,44.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2009,43.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2010,42.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2011,41.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2012,41.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2013,40.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2014,39.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2015,39.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2016,38.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2017,38.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2018,37.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LT02,2019,37.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2008,189.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2009,192.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2010,196.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2011,200.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2012,205.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2013,210.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2014,215.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2015,220.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2016,225.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2017,230.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2018,235.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LU00,2019,239.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2008,35.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2009,34.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2010,33.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2011,33.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2012,32.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2013,32.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2014,32.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2015,31.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2016,31.0,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2017,30.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2018,30.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,LV00,2019,30.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2008,45.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2009,45.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2010,44.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2011,44.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2012,44.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2013,45.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2014,45.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2015,45.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2016,45.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2017,45.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2018,45.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ME00,2019,45.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2008,82.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2009,82.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2010,82.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2011,82.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2012,82.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2013,82.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2014,83.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2015,83.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2016,83.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2017,83.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2018,83.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MK00,2019,83.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2008,1295.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2009,1305.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2010,1311.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2011,1317.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2012,1329.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2013,1348.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2014,1375.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2015,1408.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2016,1450.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2017,1495.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2018,1548.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,MT00,2019,1595.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,NL11,2008,245.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,NL11,2009,246.6,
